FILENAME	SEQ	COMPOUND_NAME	MOLECULEMASS	INSTRUMENT	IONSOURCE	EXTRACTSCAN	SMILES	INCHI	INCHIAUX	CHARGE	IONMODE	PUBMED	ACQUISITION	EXACTMASS	DATACOLLECTOR	ADDUCT	CASNUMBER	PI	LIBQUALITY	GENUS	SPECIES	INTEREST	STRAIN
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:-14.02)'	0	Orbitrap	LC-ESI	6942	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:-42.05)'	0	Orbitrap	LC-ESI	6943	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:44.03)'	0	Orbitrap	LC-ESI	6944	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'daunorubicin (Delta Mass:16.03)'	0	Orbitrap	LC-ESI	6945	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'virginiamycin m1  (Delta Mass:14.02)'	0	Orbitrap	LC-ESI	6946	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'virginiamycin m1  (Delta Mass:-0.98)'	0	Orbitrap	LC-ESI	6947	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'virginiamycin m1  (Delta Mass:27.05)'	0	Orbitrap	LC-ESI	6948	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'virginiamycin m1  (Delta Mass:17.03)'	0	Orbitrap	LC-ESI	6949	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:14.02)'	0	Orbitrap	LC-ESI	6950	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:14.02)'	0	Orbitrap	LC-ESI	6951	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:42.01)'	0	Orbitrap	LC-ESI	6952	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:-44.03)'	0	Orbitrap	LC-ESI	6953	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+2H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:42.01)'	0	Orbitrap	LC-ESI	6954	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+2H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:42.01)'	0	Orbitrap	LC-ESI	6955	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+2H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:58.01)'	0	Orbitrap	LC-ESI	6956	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+2H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:42.01)'	0	Orbitrap	LC-ESI	6957	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'candicidin (Delta Mass:12.00)'	0	Orbitrap	LC-ESI	6958	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:0.98)'	0	Orbitrap	LC-ESI	6959	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:-14.02)'	0	Orbitrap	LC-ESI	6960	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+2H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:42.01)'	0	Orbitrap	LC-ESI	6961	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:42.01)'	0	Orbitrap	LC-ESI	6962	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:-14.02)'	0	Orbitrap	LC-ESI	6963	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'nortriptyline  (Delta Mass:30.01)'	0	Orbitrap	LC-ESI	6964	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:14.02)'	0	Orbitrap	LC-ESI	6965	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+2H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:14.02)'	0	Orbitrap	LC-ESI	6966	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:14.02)'	0	Orbitrap	LC-ESI	6967	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:42.01)'	0	Orbitrap	LC-ESI	6968	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:14.02)'	0	Orbitrap	LC-ESI	6969	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:-14.02)'	0	Orbitrap	LC-ESI	6970	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'nystatin (Delta Mass:-18.01)'	0	Orbitrap	LC-ESI	6971	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:42.01)'	0	Orbitrap	LC-ESI	6972	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+2H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'rifamycin (Delta Mass:-15.99)'	0	Orbitrap	LC-ESI	6973	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'oxytetracycline (Delta Mass:-18.01)'	0	Orbitrap	LC-ESI	6974	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'deferoxamine (Delta Mass:-14.02)'	0	Orbitrap	LC-ESI	6975	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'alprostadil (Delta Mass:-21.98)'	0	Orbitrap	LC-ESI	6976	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'gamithromycin  (Delta Mass:-28.03)'	0	Orbitrap	LC-ESI	6977	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'ketamine (Delta Mass:15.99)'	0	Orbitrap	LC-ESI	6978	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'nortriptyline (Delta Mass:30.01)'	0	Orbitrap	LC-ESI	6979	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	"related spectra of 'losartan (Delta Mass:2.02)', 'losartan (Delta Mass:18.01)'"	0	Orbitrap	LC-ESI	6980	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'mycophenolic acid (Delta Mass:-54.03)'	0	Orbitrap	LC-ESI	6981	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	"related spectra of 'clarithromycin (Delta Mass:-14.02)', 'erythromycin (Delta Mass:18.01)', 'erythromycin (Delta Mass:2.02)'"	0	Orbitrap	LC-ESI	6982	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	"related spectra of 'paroxetine (Delta Mass:1.00)', 'paroxetine  (Delta Mass:1.00)'"	0	Orbitrap	LC-ESI	6983	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-2.02)'	0	Orbitrap	LC-ESI	6984	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-2.02)'	0	Orbitrap	LC-ESI	6985	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-30.01)'	0	Orbitrap	LC-ESI	6986	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'fluoxymesterone (Delta Mass:12.04)'	0	Orbitrap	LC-ESI	6987	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'framycetin (Delta Mass:-56.06)'	0	Orbitrap	LC-ESI	6988	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'finasteride (Delta Mass:20.03)'	0	Orbitrap	LC-ESI	6989	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-15.99)'	0	Orbitrap	LC-ESI	6990	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-29.97)'	0	Orbitrap	LC-ESI	6991	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'framycetin (Delta Mass:-56.06)'	0	Orbitrap	LC-ESI	6992	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-15.99)'	0	Orbitrap	LC-ESI	6993	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-15.99)'	0	Orbitrap	LC-ESI	6994	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'finasteride (Delta Mass:42.01)'	0	Orbitrap	LC-ESI	6995	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-16.03)'	0	Orbitrap	LC-ESI	6996	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'akba  (Delta Mass:-16.03)'	0	Orbitrap	LC-ESI	6997	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'baicalein (Delta Mass:15.99)'	0	Orbitrap	LC-ESI	6998	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-43.99)'	0	Orbitrap	LC-ESI	6999	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'finasteride (Delta Mass:36.02)'	0	Orbitrap	LC-ESI	7000	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:18.01)'	0	Orbitrap	LC-ESI	7001	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'framycetin (Delta Mass:-56.06)'	0	Orbitrap	LC-ESI	7002	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:18.01)'	0	Orbitrap	LC-ESI	7003	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	"related spectra of 'yohimbine (Delta Mass:-2.02)', 'rauwolscine  (Delta Mass:-2.02)', 'yohimbine  (Delta Mass:-2.02)'"	0	Orbitrap	LC-ESI	7004	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-30.01)'	0	Orbitrap	LC-ESI	7005	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-15.99)'	0	Orbitrap	LC-ESI	7006	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	"related spectra of 'hyperoside  (Delta Mass:146.02)', '21637-25-2  (Delta Mass:146.02)'"	0	Orbitrap	LC-ESI	7007	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'trioxsalen  (Delta Mass:12.00)'	0	Orbitrap	LC-ESI	7008	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'trioxsalen  (Delta Mass:-15.99)'	0	Orbitrap	LC-ESI	7009	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-42.05)'	0	Orbitrap	LC-ESI	7010	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:18.01)'	0	Orbitrap	LC-ESI	7011	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:18.01)'	0	Orbitrap	LC-ESI	7012	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	"related spectra of 'hyperoside  (Delta Mass:162.05)', '21637-25-2  (Delta Mass:162.05)'"	0	Orbitrap	LC-ESI	7013	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:15.99)'	0	Orbitrap	LC-ESI	7014	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-31.99)'	0	Orbitrap	LC-ESI	7015	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'yohimbine (Delta Mass:-2.02)'	0	Orbitrap	LC-ESI	7016	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-43.99)'	0	Orbitrap	LC-ESI	7017	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-4.03)'	0	Orbitrap	LC-ESI	7018	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:15.96)'	0	Orbitrap	LC-ESI	7019	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'framycetin (Delta Mass:-56.06)'	0	Orbitrap	LC-ESI	7020	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'oxybenzone (Delta Mass:1.98)'	0	Orbitrap	LC-ESI	7021	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:15.96)'	0	Orbitrap	LC-ESI	7022	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
GNPS_Drug_Library_Spectra_Drug_Analogs_Updated_Scans_Modified.mgf	*..*	related spectra of 'enoxolone (Delta Mass:-1.98)'	0	Orbitrap	LC-ESI	7023	N/A	N/A	N/A	0	Positive	N/A	Crude	0	Nina Zhao	M+H	N/A	Pieter Dorrestein	3	N/A	N/A	N/A	N/A
